INFRASA,Matricula,Peso,Aviación,Aerolinea,Vuelo,Tarjeta,Fecha,Fecha OK,Hora,Destino / Origen,Nombre Destino / Origen
35173,HK4114,2336,General,AEJEC,1.0,Entrada,,,17:59:00,SKCL,CALI
35174,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:43:00,SKBO,BOGOTA
35175,N416AV,77000,Comercial,AVA,8515.0,Entrada,,,9:10:00,SKBO,BOGOTA
35176,CCCPL,70000,Comercial,ARE,4212.0,Entrada,,,10:24:00,SKBO,BOGOTA
35177,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:20:00,SKSM,SANTA MARTA
35178,HK5341,11250,Comercial,EFY,9106.0,Entrada,,,11:48:00,SKBO,BOGOTA
35179,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,12:00:00,SKCG,CARTAGENA
35180,HK5315,11250,Comercial,EFY,9154.0,Entrada,,,12:57:00,SKMD,MEDELLIN
35181,HK5292,22800,Comercial,EFY,9056.0,Entrada,,,13:18:00,SKMD,MEDELLIN
35183,HK5282,18600,Comercial,EFY,9058.0,Entrada,,,15:45:00,SKMD,MEDELLIN
35184,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,16:42:00,SKBO,BOGOTA
35185,PNC0106,1360,Estatal,FRPN,0.0,Entrada,,,13:25:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35186,PNC0106,1360,Estatal,FRPN,0.0,Entrada,,,16:45:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35187,HK5123,4608,General,ABULANCIAS AEREAS,0.0,Entrada,,,10:35:00,SKUI,QUIBDO
35188,HK4663,975,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,12:26:00,SKCL,CALI
35189,PNC0201,621,Estatal,MDN,0.0,Entrada,,,12:15:00,SKBO,BOGOTA
35191,N728AV,77000,Comercial,AVA,8539.0,Entrada,,,7:00:00,SKBO,BOGOTA
35192,HK5282,18600,Comercial,EFY,9050.0,Entrada,,,7:08:00,SKMD,MEDELLIN
35193,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:40:00,SKBO,BOGOTA
35194,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,8:19:00,SKBO,BOGOTA
35195,N632AV,75500,Comercial,AVA,8515.0,Entrada,,,9:18:00,SKBO,BOGOTA
35196,CCCOZ,70000,Comercial,ARE,4212.0,Entrada,,,10:47:00,SKBO,BOGOTA
35197,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:10:00,SKSM,SANTA MARTA
35198,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,12:06:00,SKCG,CARTAGENA
35199,HP1834,79000,Comercial,COPA,,Entrada,,,12:11:00,MPTO,TOCUMEN
35200,HK4276,1883,General,HELISEVICE,0.0,Entrada,,,15:29:00,SKMD,MEDELLIN
35201,HK4311,1882,General,HELISEVICE,0.0,Entrada,,,15:25:00,SKMD,MEDELLIN
35202,EJC2168,9926,Estatal,EJC,0.0,Entrada,,,15:06:00,SKBO,BOGOTA
35203,HK5331,18600,Comercial,EFY,9058.0,Entrada,,,15:47:00,SKMD,MEDELLIN
35204,N446AV,77000,Comercial,AVA,9831.0,Entrada,,,16:50:00,SKBO,BOGOTA
35205,hk5293,22800,Comercial,EFY,9184.0,Entrada,,,17:00:00,SKBO,BOGOTA
35206,N728AV,77000,Comercial,AVA,8503.0,Entrada,,,17:24:00,SKBO,BOGOTA
35207,N548GL,6100,General,GREENLAND,1.0,Entrada,,,8:43:00,SKMD,MEDELLIN
35208,N538AV,77000,Comercial,AVA,8539.0,Entrada,,,6:44:00,SKBO,BOGOTA
35209,HK5282,18600,Comercial,EFY,9050.0,Entrada,,,7:17:00,SKMD,MEDELLIN
35210,N728AV,77000,Comercial,AVA,8515.0,Entrada,,,9:12:00,SKBO,BOGOTA
35211,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,9:15:00,SKBO,BOGOTA
35212,HK4595,2155,General,INV LLACAR LTDA,1.0,Entrada,,,9:22:00,SKMD,MEDELLIN
35213,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,9:08:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35214,HK5145,2864,Comercial,AEXPA,1.0,Entrada,,,17:58:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35215,HK5146,2864,Comercial,AEXPA,0.0,Entrada,,,17:59:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35216,HK5146,2864,Comercial,AEXPA,0.0,Entrada,,,17:59:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35217,HK5145,2864,Comercial,AEXPA,1.0,Entrada,,,17:59:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35218,CCCPL,70000,Comercial,ARE,4212.0,Entrada,,,10:30:00,SKBO,BOGOTA
35219,HK4276,1883,General,HELISEVICE,1.0,Entrada,,,10:56:00,SKMZ,MANIZALES
35220,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:10:00,SKSM,SANTA MARTA
35221,HK4663,975,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,13:17:00,SKAR,ARMENIA
35222,HK5315,11250,Comercial,EFY,9058.0,Entrada,,,15:47:00,SKMD,MEDELLIN
35223,hk5293,22800,Comercial,EFY,9184.0,Entrada,,,16:52:00,SKBO,BOGOTA
35224,N741AV,75500,Comercial,AVA,9831.0,Entrada,,,17:02:00,SKBO,BOGOTA
35225,HK4311,1882,General,HELISEVICE,1.0,Entrada,,,17:00:00,SKMZ,MANIZALES
35226,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,13:10:00,SKAR,ARMENIA
35227,N728AV,77000,Comercial,AVA,8503.0,Entrada,,,17:21:00,SKBO,BOGOTA
35228,N446AV,77000,Comercial,AVA,8539.0,Entrada,,,6:37:00,SKBO,BOGOTA
35229,hk5314,11250,Comercial,EFY,9050.0,Entrada,,,8:00:00,SKMD,MEDELLIN
35230,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,8:09:00,SKBO,BOGOTA
35231,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,8:14:00,SKBO,BOGOTA
35232,N755AV,77000,Comercial,AVA,8515.0,Entrada,,,9:20:00,SKBO,BOGOTA
35233,CCCPQ,70000,Comercial,ARE,4212.0,Entrada,,,10:30:00,SKBO,BOGOTA
35234,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:10:00,SKSM,SANTA MARTA
35235,HK5043,1814,General,AEROOCCIDENTE,1.0,Entrada,,,11:53:00,SKCL,CALI
35236,N149GJ,3970,General,INVERSIONES INMOBILARIAS,1.0,Entrada,,,11:36:00,SKBO,BOGOTA
35237,HP1834,79000,Comercial,COPA,200.0,Entrada,,,12:06:00,MPTO,TOCUMEN
35238,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,12:10:00,SKCG,CARTAGENA
35239,HK4663,975,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,11:14:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35240,FAC4018,30000,Estatal,FAC,1.0,Entrada,,,12:21:00,SKCL,CALI
35241,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,13:06:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35242,HK4663,975,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,13:44:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35243,HK4276,1883,General,HELISEVICE,1.0,Entrada,,,14:54:00,SKPP,POPAYAN
35244,HK3274,2109,General,AIR,1.0,Entrada,,,15:17:00,SKMD,MEDELLIN
35245,HK4850,2154,General,S.A.E SERVICIOS AEREOS ES,1.0,Entrada,,,15:22:00,SKUI,QUIBDO
35246,PNC0106,1360,Estatal,FRPN,2.0,Entrada,,,10:30:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35247,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,17:05:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35248,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,16:05:00,SKAR,ARMENIA
35249,HK5321,18600,Comercial,EFY,9056.0,Entrada,,,13:20:00,SKMD,MEDELLIN
35250,hk5314,11250,Comercial,EFY,9058.0,Entrada,,,15:52:00,SKMD,MEDELLIN
35251,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,16:56:00,SKBO,BOGOTA
35252,N557AV,75500,Comercial,AVA,9831.0,Entrada,,,17:01:00,SKBO,BOGOTA
35253,N980AV,77000,Comercial,AVA,8503.0,Entrada,,,17:29:00,SKBO,BOGOTA
35254,HK4808,1700,General,ESCUELA DE AVIACION Y TUR,0.0,Entrada,,,9:15:00,SKCL,CALI
35255,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,0.0,Entrada,,,11:13:00,SKGY,GUAYMARAL
35256,N862AV,77000,Comercial,AVA,8539.0,Entrada,,,6:45:00,SKBO,BOGOTA
35257,HK5321,18600,Comercial,EFY,9050.0,Entrada,,,7:05:00,SKMD,MEDELLIN
35258,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:45:00,SKBO,BOGOTA
35259,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,8:05:00,SKBO,BOGOTA
35260,N980AV,77000,Comercial,AVA,8515.0,Entrada,,,9:06:00,SKBO,BOGOTA
35261,CCCPQ,70000,Comercial,ARE,4212.0,Entrada,,,10:25:00,SKBO,BOGOTA
35262,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,11:58:00,SKCG,CARTAGENA
35263,HK2981,1054,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,9:18:00,SKGO,CARTAGO
35264,HK5190,675,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,8:28:00,SKGO,CARTAGO
35265,HK5190,675,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,13:28:00,SKGO,CARTAGO
35266,EJC2169,9980,Estatal,EJC,0.0,Entrada,,,16:57:00,SKBO,BOGOTA
35267,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,0.0,Entrada,,,16:38:00,SKBO,BOGOTA
35268,HK5313,18600,Comercial,EFY,9058.0,Entrada,,,16:55:00,SKMD,MEDELLIN
35269,HK5322,23000,Comercial,EFY,9184.0,Entrada,,,17:00:00,SKBO,BOGOTA
35270,N751AV,75500,Comercial,AVA,9831.0,Entrada,,,17:10:00,SKBO,BOGOTA
35271,N728AV,77000,Comercial,AVA,8503.0,Entrada,,,17:35:00,SKBO,BOGOTA
35272,HK5043,1814,General,AEROOCCIDENTE,0.0,Entrada,,,12:40:00,SKCL,CALI
35273,HK4543,4317,General,COLCHARTER LTDA,0.0,Entrada,,,16:09:00,SKBO,BOGOTA
35274,N632AV,75500,Comercial,AVA,8539.0,Entrada,,,8:10:00,SKBO,BOGOTA
35275,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,8:22:00,SKBO,BOGOTA
35276,N724AV,77000,Comercial,AVA,8515.0,Entrada,,,9:11:00,SKBO,BOGOTA
35277,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5262.0,Entrada,,,9:53:00,SKBO,BOGOTA
35278,CCCPJ,70000,Comercial,ARE,4212.0,Entrada,,,10:21:00,SKBO,BOGOTA
35279,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:15:00,SKSM,SANTA MARTA
35280,HK5199,18600,Comercial,EFY,9056.0,Entrada,,,13:26:00,SKMD,MEDELLIN
35281,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,14:41:00,SKCG,CARTAGENA
35282,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,17:06:00,SKBO,BOGOTA
35283,N454AV,77000,Comercial,AVA,9831.0,Entrada,,,16:57:00,SKBO,BOGOTA
35284,HK5282,18600,Comercial,EFY,9050.0,Entrada,,,8:20:00,SKMD,MEDELLIN
35285,HK5282,18600,Comercial,EFY,9058.0,Entrada,,,16:23:00,SKMD,MEDELLIN
35286,PPCRJ,5639,General,AEROSUPPORT,1.0,Entrada,,,16:43:00,SKBO,BOGOTA
35287,N416AV,77000,Comercial,AVA,8503.0,Entrada,,,17:38:00,SKBO,BOGOTA
35288,HK5282,18600,Comercial,EFY,9050.0,Entrada,,,9:43:00,SKMD,MEDELLIN
35289,N416AV,77000,Comercial,AVA,8515.0,Entrada,,,9:47:00,SKBO,BOGOTA
35290,CCCOZ,70000,Comercial,ARE,4212.0,Entrada,,,10:47:00,SKBO,BOGOTA
35291,HK5322,23000,Comercial,EFY,9106.0,Entrada,,,12:06:00,SKBO,BOGOTA
35292,HK3274,2109,General,AIR,1.0,Entrada,,,12:29:00,SKMD,MEDELLIN
35293,HK5043,1814,General,AEROOCCIDENTE,1.0,Entrada,,,12:50:00,SKCL,CALI
35294,N446AV,77000,Comercial,AVA,9831.0,Entrada,,,16:45:00,SKBO,BOGOTA
35295,N345AV,77000,Comercial,AVA,8503.0,Entrada,,,17:21:00,SKBO,BOGOTA
35296,HK3274,2109,General,AIR,1.0,Entrada,,,17:47:00,SKMD,MEDELLIN
35297,HK5123,4608,General,ABULANCIAS AEREAS,1.0,Entrada,,,18:04:00,SKPS,PASTO
35298,hp1855,79000,Comercial,COPA,200.0,Entrada,,,11:56:00,MPTO,TOCUMEN
35299,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:42:00,SKBO,BOGOTA
35300,N763AV,77000,Comercial,AVA,8515.0,Entrada,,,9:10:00,SKBO,BOGOTA
35301,CCCOZ,70000,Comercial,ARE,4212.0,Entrada,,,10:21:00,SKBO,BOGOTA
35302,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:13:00,SKSM,SANTA MARTA
35303,HK5292,22800,Comercial,EFY,9106.0,Entrada,,,11:55:00,SKBO,BOGOTA
35304,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,11:58:00,SKCG,CARTAGENA
35305,HK5282,18600,Comercial,EFY,9056.0,Entrada,,,13:07:00,SKMD,MEDELLIN
35306,N149GJ,3970,General,INVERSIONES INMOBILARIAS,1.0,Entrada,,,10:08:00,SKGY,GUAYMARAL
35307,FAC5077,7765,Estatal,FAC,1.0,Entrada,,,9:32:00,SKBO,BOGOTA
35308,HK5282,18600,Comercial,EFY,9058.0,Entrada,,,16:04:00,SKMD,MEDELLIN
35309,N281AV,77000,Comercial,AVA,9831.0,Entrada,,,16:43:00,SKBO,BOGOTA
35310,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,16:49:00,SKBO,BOGOTA
35311,N345AV,77000,Comercial,AVA,8503.0,Entrada,,,17:31:00,SKBO,BOGOTA
35312,N728AV,77000,Comercial,AVA,8539.0,Entrada,,,6:40:00,SKBO,BOGOTA
35313,HK5282,18600,Comercial,EFY,9050.0,Entrada,,,7:16:00,SKMD,MEDELLIN
35314,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:37:00,SKBO,BOGOTA
35315,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,7:50:00,SKBO,BOGOTA
35316,hk5165,1150,General,HALCONES,0.0,Entrada,,,9:20:00,SKGO,CARTAGO
35317,HK5043,1814,General,AEROOCCIDENTE,0.0,Entrada,,,11:04:00,SKCL,CALI
35318,N15CD,4600,Comercial,HOUSE MIX PRODUCCIONES LT,0.0,Entrada,,,12:07:00,SKCL,CALI
35319,CCCOZ,70000,Comercial,ARE,4212.0,Entrada,,,10:20:00,SKBO,BOGOTA
35320,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:08:00,SKSM,SANTA MARTA
35321,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,11:57:00,SKCG,CARTAGENA
35322,HK5005,1100,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,12:11:00,SKGO,CARTAGO
35323,HP1726,79000,Comercial,COPA,200.0,Entrada,,,12:00:00,MPTO,TOCUMEN
35324,HK5349,18600,Comercial,EFY,9058.0,Entrada,,,15:58:00,SKMD,MEDELLIN
35325,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,16:45:00,SKBO,BOGOTA
35326,N750AV,77000,Comercial,AVA,9831.0,Entrada,,,16:48:00,SKBO,BOGOTA
35327,N728AV,77000,Comercial,AVA,8503.0,Entrada,,,17:20:00,SKBO,BOGOTA
35328,N548GL,6100,General,GREENLAND,0.0,Entrada,,,16:20:00,SKMD,MEDELLIN
35329,N980AV,77000,Comercial,AVA,8515.0,Entrada,,,9:04:00,SKBO,BOGOTA
35330,N821AV,77000,Comercial,AVA,8539.0,Entrada,,,6:54:00,SKBO,BOGOTA
35331,HK5282,18600,Comercial,EFY,9050.0,Entrada,,,7:00:00,SKMD,MEDELLIN
35332,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:55:00,SKBO,BOGOTA
35333,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,8:05:00,SKBO,BOGOTA
35334,N742AV,77000,Comercial,AVA,8515.0,Entrada,,,9:09:00,SKBO,BOGOTA
35335,CCBAU,73500,Comercial,ARE,4212.0,Entrada,,,10:23:00,SKBO,BOGOTA
35336,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,10:30:00,SKSM,SANTA MARTA
35337,hk5050,2545,General,HOUSE TRADING  SAS,0.0,Entrada,,,12:10:00,SKBO,BOGOTA
35338,HK4412,1882,General,AVIEL,0.0,Entrada,,,15:55:00,SKGY,GUAYMARAL
35339,N281AV,77000,Comercial,AVA,9805.0,Entrada,,,13:05:00,SKBO,BOGOTA
35341,HK5349,18600,Comercial,EFY,9058.0,Entrada,,,15:42:00,SKMD,MEDELLIN
35342,N281AV,77000,Comercial,AVA,9831.0,Entrada,,,16:53:00,SKBO,BOGOTA
35343,N821AV,77000,Comercial,AVA,8503.0,Entrada,,,17:30:00,SKBO,BOGOTA
35344,PNC0106,1360,Estatal,FRPN,0.0,Entrada,,,15:20:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35345,HK5267,1157,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,8:30:00,SKCL,CALI
35346,HK4663,975,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,13:02:00,SKGO,CARTAGO
35347,HK4663,975,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,11:00:00,SKGO,CARTAGO
35348,HK4663,975,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,13:20:00,SKGO,CARTAGO
35349,N632AV,75500,Comercial,AVA,8539.0,Entrada,,,6:38:00,SKBO,BOGOTA
35350,HK5282,18600,Comercial,EFY,9050.0,Entrada,,,7:06:00,SKMD,MEDELLIN
35351,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:39:00,SKBO,BOGOTA
35353,N85PC,4977,General,811025231,1.0,Entrada,,,8:00:00,SKMD,MEDELLIN
35354,HK4813,1156,General,AAA,0.0,Entrada,,,8:57:00,SKGO,CARTAGO
35355,PNC0222,621,Estatal,FRPN,1.0,Entrada,,,10:34:00,SKBO,BOGOTA
35356,N562AV,77000,Comercial,AVA,8515.0,Entrada,,,9:13:00,SKBO,BOGOTA
35357,CCCOZ,70000,Comercial,ARE,4212.0,Entrada,,,10:29:00,SKBO,BOGOTA
35358,HK5043,1814,General,AEROOCCIDENTE,1.0,Entrada,,,13:48:00,SKCL,CALI
35359,HP1856,79000,Comercial,COPA,200.0,Entrada,,,11:58:00,MPTO,TOCUMEN
35360,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,12:11:00,SKCG,CARTAGENA
35361,N562AV,77000,Comercial,AVA,9805.0,Entrada,,,12:56:00,SKBO,BOGOTA
35362,HK5321,18600,Comercial,EFY,9056.0,Entrada,,,13:24:00,SKMD,MEDELLIN
35363,PNC0222,621,Estatal,FRPN,1.0,Entrada,,,14:06:00,SKRG,RIONEGRO
35364,HK4663,975,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,12:36:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35365,HK4303,2073,General,RIVAS RESTREPO JAIME ALON,1.0,Entrada,,,14:54:00,SKBS,BAHIA SOLANO
35366,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,12:09:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35367,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,13:55:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35368,HK4412,1882,General,AVIEL,1.0,Entrada,,,14:43:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35369,HK5282,18600,Comercial,EFY,9058.0,Entrada,,,15:49:00,SKMD,MEDELLIN
35372,N538AV,77000,Comercial,AVA,8503.0,Entrada,,,17:26:00,SKBO,BOGOTA
35374,N548GL,6100,General,GREENLAND,1.0,Entrada,,,7:10:00,SKMD,MEDELLIN
35375,N281AV,77000,Comercial,AVA,8539.0,Entrada,,,6:40:00,SKBO,BOGOTA
35376,HK5313,18600,Comercial,EFY,9050.0,Entrada,,,6:50:00,SKMD,MEDELLIN
35377,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:41:00,SKBO,BOGOTA
35379,hk5293,22800,Comercial,EFY,9184.0,Entrada,,,16:55:00,SKBO,BOGOTA
35380,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,8:00:00,SKBO,BOGOTA
35381,hk5293,22800,Comercial,EFY,9184.0,Entrada,,,16:55:00,SKBO,BOGOTA
35382,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,8:04:00,SKBO,BOGOTA
35383,N961AV,77000,Comercial,AVA,8515.0,Entrada,,,9:06:00,SKBO,BOGOTA
35384,HK5076,2500,General,AEROPACA S.A.S,1.0,Entrada,,,10:23:00,SKMD,MEDELLIN
35385,CCBAT,73500,Comercial,ARE,4212.0,Entrada,,,10:26:00,SKBO,BOGOTA
35387,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,15:45:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35388,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,13:10:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35389,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,12:47:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35390,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,11:42:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35391,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,11:52:00,SKCG,CARTAGENA
35392,N562AV,77000,Comercial,AVA,9831.0,Entrada,,,16:49:00,SKBO,BOGOTA
35393,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,0.0,Entrada,,,15:00:00,SKGY,GUAYMARAL
35394,HI985,13886,General,AEROSUPPORT,0.0,Entrada,,,14:05:00,SKBO,BOGOTA
35395,HK4412,1882,General,AVIEL,0.0,Entrada,,,14:33:00,SKGY,GUAYMARAL
35396,HK5190,675,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,12:31:00,SKCL,CALI
35397,HK5265,757,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,12:31:00,SKGO,CARTAGO
35398,HK4663,975,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,14:45:00,SKGO,CARTAGO
35399,HK5353,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,10:03:00,SKSM,SANTA MARTA
35400,N567AV,77000,Comercial,AVA,9805.0,Entrada,,,12:57:00,SKBO,BOGOTA
35401,HK5353,73500,Comercial,FAST COLOMBIA S.A.S,5660.0,Entrada,,,14:17:00,SKBO,BOGOTA
35402,hk5314,11250,Comercial,EFY,9058.0,Entrada,,,16:12:00,SKMD,MEDELLIN
35403,N345AV,77000,Comercial,AVA,9831.0,Entrada,,,17:00:00,SKBO,BOGOTA
35404,hk5293,22800,Comercial,EFY,9184.0,Entrada,,,16:45:00,SKBO,BOGOTA
35405,N281AV,77000,Comercial,AVA,8503.0,Entrada,,,17:23:00,SKBO,BOGOTA
35406,HK4595,2155,General,INV LLACAR LTDA,0.0,Entrada,,,17:28:00,SKCL,CALI
35407,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,0.0,Entrada,,,17:43:00,SKGY,GUAYMARAL
35408,HK5043,1814,General,AEROOCCIDENTE,1.0,Entrada,,,9:26:00,SKCL,CALI
35409,N454AV,77000,Comercial,AVA,8539.0,Entrada,,,6:49:00,SKBO,BOGOTA
35410,HK5199,18600,Comercial,EFY,9050.0,Entrada,,,7:04:00,SKMD,MEDELLIN
35411,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,9:18:00,SKBO,BOGOTA
35412,N742AV,77000,Comercial,AVA,8515.0,Entrada,,,9:30:00,SKBO,BOGOTA
35413,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,9:53:00,SKBO,BOGOTA
35414,CCCPJ,70000,Comercial,ARE,4212.0,Entrada,,,10:23:00,SKBO,BOGOTA
35415,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,10:40:00,SKSM,SANTA MARTA
35416,HK4663,975,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,10:49:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35417,PNC0208,5670,Estatal,FRPN,1.0,Entrada,,,9:05:00,SKBO,BOGOTA
35418,N149GJ,3970,General,INVERSIONES INMOBILARIAS,1.0,Entrada,,,9:22:00,SKGY,GUAYMARAL
35419,HK4411,7770,General,CARIBBEAN SUPPORT AND FLI,1.0,Entrada,,,12:05:00,SKBQ,BARRANQUILLA
35420,HK5052,4762,General,ABULANCIAS AEREAS,1.0,Entrada,,,15:18:00,SKBO,BOGOTA
35421,PNC0206,9926,Estatal,FRPN,1.0,Entrada,,,13:22:00,SKBO,BOGOTA
35422,PNC0106,1360,Estatal,FRPN,2.0,Entrada,,,17:00:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35423,N766AV,79000,Comercial,AVA,9805.0,Entrada,,,13:08:00,SKBO,BOGOTA
35424,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,13:24:00,SKCG,CARTAGENA
35425,HK5282,18600,Comercial,EFY,9056.0,Entrada,,,13:32:00,SKMD,MEDELLIN
35426,HK5199,18600,Comercial,EFY,9058.0,Entrada,,,15:46:00,SKMD,MEDELLIN
35427,hk5293,22800,Comercial,EFY,9184.0,Entrada,,,17:05:00,SKBO,BOGOTA
35428,N818AV,79000,Comercial,AVA,9831.0,Entrada,,,17:02:00,SKBO,BOGOTA
35429,N454AV,77000,Comercial,AVA,8503.0,Entrada,,,17:24:00,SKBO,BOGOTA
35430,N567AV,77000,Comercial,AVA,8539.0,Entrada,,,7:10:00,SKBO,BOGOTA
35431,HK5282,18600,Comercial,EFY,9050.0,Entrada,,,7:15:00,SKMD,MEDELLIN
35432,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:55:00,SKBO,BOGOTA
35433,hk5293,22800,Comercial,EFY,9104.0,Entrada,,,8:15:00,SKBO,BOGOTA
35434,N454AV,77000,Comercial,AVA,8515.0,Entrada,,,9:17:00,SKBO,BOGOTA
